old_url,target_path,target_locale,source_domain,equivalent_content,reviewer,approved_at,reason
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d0%bf%d0%b0%d1%80%d1%86%d0%b5%d0%bb-%d0%b7%d0%b0-%d1%81%d1%82%d1%80%d0%be%d0%b8%d1%82%d0%b5%d0%bb%d1%81%d1%82%d0%b2%d0%be-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4/,/bg/imoti/MS-CRAWL-0060,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d0%bf%d0%b0%d1%80%d1%86%d0%b5%d0%bb-%d1%81%d1%82%d1%80%d0%be%d0%b8%d1%82%d0%b5%d0%bb%d1%81%d1%82%d0%b2%d0%be-%d1%81%d1%82%d1%80%d1%83%d0%bc%d1%8f%d0%bd/,/bg/imoti/MS-CRAWL-0061,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d0%bf%d1%80%d0%be%d0%bc%d0%b8%d1%88%d0%bb%d0%b5%d0%bd%d0%b8-%d1%85%d0%b0%d0%bb%d0%b5%d1%82%d0%b0-%d0%b2-%d0%b1%d0%bb%d0%b8%d0%b7%d0%be%d1%81%d1%82-%d0%b4/,/bg/imoti/MS-CRAWL-0062,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d1%81%d0%b5-%d0%b2%d0%b8%d0%bb%d0%b0-%d0%b2-%d1%81-%d0%b8%d0%b3%d1%80%d0%b0%d0%bb%d0%b8%d1%89%d0%b5-%d0%bc%d0%b0%d0%bb%d0%b5%d1%88%d0%b5%d0%b2%d0%be/,/bg/imoti/MS-CRAWL-0063,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d1%81%d1%82%d0%b0%d1%80%d0%b0-%d0%ba%d1%8a%d1%89%d0%b0-%d0%b2-%d1%81-%d1%85%d0%be%d1%82%d0%be%d0%b2%d0%be/,/bg/imoti/MS-CRAWL-0064,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d1%81%d1%82%d1%83%d0%b4%d0%b8%d0%be-%d0%b2-%d1%81%d0%b0%d0%bf%d1%84%d0%b8%d1%80-%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%be/,/bg/imoti/MS-CRAWL-0065,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d1%82%d1%80%d0%b8%d1%81%d1%82%d0%b0%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%b2-%d0%be%d1%84%d1%80%d0%b8%d0%bd%d0%b8/,/bg/imoti/MS-CRAWL-0066,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-%d1%82%d1%80%d0%b8%d1%81%d1%82%d0%b0%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%b2-%d1%86%d0%b5%d0%bd%d1%82%d1%8a%d1%80/,/bg/imoti/MS-CRAWL-0067,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-15%d0%b4%d0%ba%d0%b0-%d0%b7%d0%b5%d0%bc%d1%8f-%d1%81-%d0%ba%d0%b0%d0%bf%d0%b0%d1%82%d0%be%d0%b2%d0%be/,/bg/imoti/MS-CRAWL-0068,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b2%d0%b0-8%d0%b4%d0%ba%d0%b0-%d0%b7%d0%b5%d0%bc%d1%8f-%d0%b2-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8%d1%89%d0%b5%d1%82%d0%be-%d0%bd%d0%b0-%d1%81-%d0%bb%d0%b5%d1%88%d0%bd%d0%b8/,/bg/imoti/MS-CRAWL-0069,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b7%d0%b4%d0%b0%d0%bd%d0%b8%d1%8f-%d0%b2-%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b5-%d0%b3-%d0%bf%d0%b5%d1%82%d1%80%d0%b8/,/bg/imoti/MS-CRAWL-0070,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%b3%d0%be-%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%ba%d0%b0-%d1%80%d1%8f%d0%b4%d0%be%d0%bc-%d1%81-%d0%bc%d0%b8%d0%bd-%d0%b2/,/bg/imoti/MS-CRAWL-0071,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b1%d0%b0-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82%d0%b8-%d0%bb%d0%be%d0%b3%d0%b0%d1%80%d0%b8-%d0%b3%d1%8a%d1%80%d1%86%d0%b8%d1%8f/,/bg/imoti/MS-CRAWL-0072,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b1%d0%b0-%d0%bd%d0%b0-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/bg/imoti/MS-CRAWL-0073,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b1%d0%b0-%d0%bd%d0%b0-%d0%bb%d1%83%d0%ba%d1%81%d0%be%d0%b7%d0%bd%d0%b0-%d0%ba%d1%8a%d1%89%d0%b0-%d0%b2-%d0%b3%d1%80-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81/,/bg/imoti/MS-CRAWL-0074,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b1%d0%b0-%d0%bd%d0%b0-%d0%bc%d0%b0%d0%b3%d0%b0%d0%b7%d0%b8%d0%bd-%d0%b2-%d0%b3%d1%80-%d0%b1%d0%bb%d0%b0%d0%b3%d0%be%d0%b5%d0%b2%d0%b3%d1%80%d0%b0%d0%b4/,/bg/imoti/MS-CRAWL-0075,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b1%d0%b0-%d0%bd%d0%b0-%d0%bf%d0%b0%d1%80%d1%86%d0%b5%d0%bb-%d0%b2-%d1%81%d1%82%d1%80%d1%83%d0%bc%d1%8f%d0%bd%d0%b8-3000-%d0%ba%d0%b2-%d0%bc/,/bg/imoti/MS-3000,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%81%d0%b2%d0%b5%d1%82%d1%8a%d0%bb-%d1%8e%d0%b6%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%b4%d0%be-%d0%bf%d0%b0%d1%80%d0%ba%d0%b0-%d0%bd%d0%b0-%d0%b3%d1%80-%d1%81/,/bg/imoti/MS-CRAWL-0077,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%82%d1%80%d0%b8%d1%81%d1%82%d0%b0%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%b2-%d0%b3%d1%80-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/bg/imoti/MS-CRAWL-0078,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%82%d1%80%d0%b8%d1%81%d1%82%d0%b0%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%b2-%d1%86%d0%b5%d0%bd%d1%82%d1%8a%d1%80%d0%b0-%d0%bd%d0%b0-%d0%b3%d1%80-%d1%81%d0%b0/,/bg/imoti/MS-CRAWL-0079,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%82%d1%80%d0%b8%d1%81%d1%82%d0%b0%d0%b5%d0%bd-%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82-%d0%bf%d0%be%d0%b4-%d0%bd%d0%b0%d0%b5%d0%bc-%d1%81-%d0%bf%d0%be%d0%bb%d0%b5%d0%bd%d0%b8/,/bg/imoti/MS-CRAWL-0080,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b2-%d0%bf%d0%be%d1%81%d0%b5%d0%bb%d0%ba%d0%b5-%d1%81%d1%82%d1%80%d1%83%d0%bc%d1%8f%d0%bd%d0%b8/,/bg/imoti/MS-CRAWL-0081,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%bf%d0%be%d0%b4-%d1%84%d0%b5%d1%80%d0%bc%d1%83-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/bg/imoti/MS-CRAWL-0082,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/%d1%86%d0%b5%d0%bd%d1%82%d1%8a%d1%80-%d0%b7%d0%b0-%d0%bf%d1%80%d0%be%d1%84%d0%b8%d0%bb%d0%b0%d0%ba%d1%82%d0%b8%d0%ba%d0%b0-%d1%80%d0%b5%d1%85%d0%b0%d0%b1%d0%b8%d0%bb%d0%b8%d1%82%d0%b0%d1%86%d0%b8/,/bg/imoti/MS-CRAWL-0083,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/2-bedrooms-apartment-for-sale-in-sandanski/,/bg/imoti/MS-CRAWL-0084,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/apartment-mit-einem-schlafzimmer-in-sandanski-zu-vermieten/,/bg/imoti/MS-CRAWL-0085,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/apartments-park-hotel-pirin-sandanski/,/bg/imoti/MS-CRAWL-0086,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/big-plot-of-land-and-buildings-for-sale-near-sandanski/,/bg/imoti/MS-CRAWL-0087,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/building-land-with-a-great-view-in-sandanski/,/bg/imoti/MS-CRAWL-0088,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/ein-zimmer-wohnung-zum-verkauf-im-park-hotel-pirin-sandanski/,/bg/imoti/MS-CRAWL-0089,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/front-compartment-in-pasalimani-piraeus-in-6th-floor/,/bg/imoti/MS-CRAWL-0090,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/haus-zum-verkauf-im-dorf-vinogradi-3-km-von-melnik-entfernt/,/bg/imoti/MS-CRAWL-0091,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/house-for-sale-in-the-park-of-sandanski/,/bg/imoti/MS-CRAWL-0092,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/house-for-sale-in-the-village-of-leshnitsa/,/bg/imoti/MS-CRAWL-0093,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/industrial-building-for-rent-in-petrich/,/bg/imoti/MS-CRAWL-0094,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/industrial-building-for-sale-petrich-municipality/,/bg/imoti/MS-CRAWL-0095,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/industrial-buildings-for-rent-near-sandanski/,/bg/imoti/MS-CRAWL-0096,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/industriegebaude-zur-miete-in-petrich-bulgarien/,/bg/imoti/MS-CRAWL-0097,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/industrieraume-zum-verkauf-rund-um-sandanski/,/bg/imoti/MS-CRAWL-0098,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/luxushaus-zum-verkauf-in-sandanski/,/bg/imoti/MS-CRAWL-0099,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/neue-1-zimmer-wohnung-zur-miete-in-sandanski/,/bg/imoti/MS-CRAWL-0100,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/new-apartment-for-rent-in-sandanski/,/bg/imoti/MS-CRAWL-0101,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/one-bedroom-apartment-in-the-park-of-sandanski/,/bg/imoti/MS-CRAWL-0102,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/prodava-mezonet-ul-pirin-sandanski/,/bg/imoti/MS-CRAWL-0103,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/real-estate-for-sale-in-nafplio-greece/,/bg/imoti/MS-CRAWL-0104,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/spa-hotel-mit-mineralwasser-zum-verkauf-in-sandanski-bulgarien/,/bg/imoti/MS-CRAWL-0105,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/studio-for-rent-in-sandanski/,/bg/imoti/MS-CRAWL-0106,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/two-bedroom-apartment-in-the-complex-arena-1-st-vlas-for-sale/,/bg/imoti/MS-CRAWL-0107,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/villa-for-sale-in-the-mountains-near-sandanski/,/bg/imoti/MS-CRAWL-0108,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/wohnung-zu-vermieten-beim-aquasun-in-sandanski/,/bg/imoti/MS-CRAWL-0109,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/wohnung-zur-miete-in-spa-complex-medite-sandanski/,/bg/imoti/MS-CRAWL-0110,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/working-business-for-sale-pellet-production/,/bg/imoti/MS-CRAWL-0111,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/zemedelska-zemq-s-dzhigurovo-prodava/,/bg/imoti/MS-CRAWL-0112,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.com/listing/zwei-zimmer-wohnung-zum-verkauf-in-park-hotel-pirin-sandanski/,/bg/imoti/MS-CRAWL-0113,bg,makler-realty.com,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%b0%d0%bf%d0%b0%d1%80%d1%82%d0%b0%d0%bc%d0%b5%d0%bd%d1%82%d1%8b-%d0%b2-%d0%bf%d0%b0%d1%80%d0%ba-%d0%be%d1%82%d0%b5%d0%bb%d0%b5-%d0%bf%d0%b8%d1%80%d0%b8%d0%bd-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd/,/ru/properties/MS-CRAWL-0114,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%b0%d1%80%d0%b5%d0%bd%d0%b4%d0%b0-%d0%bf%d0%b0%d0%bd%d0%be%d1%80%d0%b0%d0%bc%d0%bd%d0%be%d0%b9-%d0%b4%d0%b2%d1%83%d1%88%d0%ba%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba/,/ru/properties/MS-CRAWL-0115,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%b9-%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b4%d0%b0%d0%bd%d0%b8%d1%8f-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0116,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%b4%d0%be%d0%bc-%d0%b2-%d0%b4%d0%b5%d1%80%d0%b5%d0%b2%d0%bd%d0%b5-%d1%81%d0%bf%d0%b0%d1%82%d0%be%d0%b2%d0%be-%d0%bc%d1%83%d0%bd%d0%b8%d1%86%d0%b8%d0%bf%d0%b0%d0%bb%d0%b8%d1%82%d0%b5%d1%82-%d1%81/,/ru/properties/MS-CRAWL-0117,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%b4%d0%be%d0%bc-%d0%bd%d0%b0-%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d1%83-%d0%b2-%d1%81%d0%b5%d0%bb%d0%b5-%d0%bf%d0%b5%d1%82%d1%80%d0%be%d0%b2%d0%be-%d0%bc%d1%83%d0%bd%d0%b8%d1%86%d0%b8%d0%bf%d0%b0/,/ru/properties/MS-CRAWL-0118,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%ba%d0%b2%d0%b0%d1%80%d1%82%d0%b8%d1%80%d0%b0-%d0%bf%d0%b0%d1%80%d0%ba-%d0%be%d1%82%d0%b5%d0%bb%d1%8c-%d0%bf%d0%b8%d1%80%d0%b8%d0%bd-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0119,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%be%d1%82%d0%b5%d0%bb%d1%8c-%d1%81-%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%be%d0%bc-%d0%b2-%d0%b3-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0120,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%be%d1%84%d0%b8%d1%81-%d0%bd%d0%b0-%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d1%83-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0121,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b5%d1%82%d1%81%d1%8f-%d0%be%d1%81%d0%be%d0%b1%d0%bd%d1%8f%d0%ba-%d0%b3%d0%be%d1%80%d0%be%d0%b4-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0122,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b5%d1%82%d1%81%d1%8f-%d0%bf%d1%80%d0%be%d0%b8%d0%b7%d0%b2%d0%be%d0%b4%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%be%d0%b5-%d0%b7%d0%b4%d0%b0%d0%bd%d0%b8%d0%b5/,/ru/properties/MS-CRAWL-0123,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b5%d1%82%d1%81%d1%8f-%d1%8d%d0%bb%d0%b8%d1%82%d0%bd%d1%8b%d0%b9-%d0%b4%d0%be%d0%bc-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8-%d1%80%d1%8f%d0%b4/,/ru/properties/MS-CRAWL-0124,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%b3%d0%be-%d0%b4%d0%be%d0%bc%d0%b0-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0125,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%b3%d0%be-%d0%bf%d0%b0%d0%bd%d0%be%d1%80%d0%b0%d0%bc%d0%bd%d0%be%d0%b3%d0%be-%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%ba/,/ru/properties/MS-CRAWL-0126,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%b3%d0%be-%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%ba%d0%b0-%d1%80%d1%8f%d0%b4%d0%be%d0%bc-%d1%81-%d0%bc%d0%b8%d0%bd-%d0%b2/,/ru/properties/MS-CRAWL-0127,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b2%d0%b8%d0%bd%d0%be%d0%b3%d1%80%d0%b0%d0%b4%d0%bd%d0%b8%d0%ba-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8-%d0%bc%d0%b5%d1%80%d0%bb%d0%be/,/ru/properties/MS-CRAWL-0128,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b4%d0%be%d0%bc%d0%b0-%d0%b2-%d0%b2%d0%b8%d0%bd%d0%be%d0%b3%d1%80%d0%b0%d0%b4%d0%b8-%d0%bc%d0%b5%d0%bb%d0%bd%d0%b8%d0%ba/,/ru/properties/MS-CRAWL-0129,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b4%d0%be%d0%bc%d0%b0-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8-4/,/ru/properties/MS-CRAWL-0130,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b4%d0%be%d0%bc%d0%b0-%d0%b2-%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b5-%d0%b3-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0131,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b4%d0%be%d0%bc%d0%b0-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0132,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%b4%d0%be%d0%bc%d0%b0-%d1%81-%d0%b2-%d0%b3%d0%be%d1%80%d0%be%d0%b4%d0%b5-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,/ru/properties/MS-CRAWL-0133,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
https://makler-realty.ru/listing/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d0%b0-%d0%ba%d0%b2%d0%b0%d1%80%d1%82%d0%b8%d1%80%d1%8b-%d0%bf%d0%b0%d1%80%d0%ba-%d0%be%d1%82%d0%b5%d0%bb%d1%8c-%d0%bf%d0%b8%d1%80%d0%b8%d0%bd/,/ru/properties/MS-CRAWL-0134,ru,makler-realty.ru,false,,,Review same-content listing route before setting equivalent_content true.
