listing_id,price_eur,area_sqm,bedrooms,location,description,facts_reviewer,media_reviewer,review_notes,editor_path,review_status,issues,required_editor_fields,public_gallery_assets,public_gallery_sample,missing_alt_text_assets
MS-CRAWL-0107,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0107,needs_facts_review,missing_area,area_sqm,15,"https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Продава тристаен апартамент в комплек “Арена 1”, Св.Влас]|https://makler-realty.com/wp-content/uploads/2025/11/933-1-680x510.jpg [alt: Продава тристаен апартамент в комплек “Арена 1”, Св.Влас]|https://makler-realty.com/wp-content/uploads/2025/11/933-1-72x72.jpg [alt: Тристаен апартамент в Арена 1, Свети Влас]",0
MS-CRAWL-0108,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0108,needs_facts_review,missing_area,area_sqm,7,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Продава вила в Малешевска планина]|https://makler-realty.com/wp-content/uploads/2025/03/870-3-680x510.jpg [alt: Продава вила в Малешевска планина]|https://makler-realty.com/wp-content/uploads/2025/03/870-3-72x72.jpg [alt: villa for sale in the mountains. Blagoevgrad region],0
MS-CRAWL-0109,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0109,needs_facts_review,missing_area,area_sqm,18,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Двустаен апартамент под наем в Сандански]|https://makler-realty.com/wp-content/uploads/2020/06/760-1-680x510.jpg [alt: Двустаен апартамент под наем в Сандански]|https://makler-realty.com/wp-content/uploads/2020/06/760-1-72x72.jpg [alt: Двустаен апартамент под наем в Сандански],0
MS-CRAWL-0110,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0110,needs_facts_review,missing_area,area_sqm,12,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Апартамент под наем в комплекс Медите]|https://makler-realty.com/wp-content/uploads/2018/04/651-7-680x510.jpg [alt: Апартамент под наем в комплекс Медите]|https://makler-realty.com/wp-content/uploads/2018/04/651-11-72x72.jpg [alt: Апартамент под наем в комплекс Медите],0
MS-CRAWL-0111,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0111,needs_facts_review,missing_area,area_sqm,23,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Продава работещ бизнес – производство на пелети]|https://makler-realty.com/wp-content/uploads/2024/02/444-14-680x510.jpg [alt: Продава работещ бизнес – производство на пелети]|https://makler-realty.com/wp-content/uploads/2024/02/444-1-72x72.jpg [alt: working business for sale - pellet production],0
MS-CRAWL-0112,,,,,,,,Review public gallery: currently 2 public asset(s).,/admin/listings/edit?listingId=MS-CRAWL-0112,needs_facts_and_media_review,missing_area|thin_public_gallery,area_sqm|public_gallery,2,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Земеделска земя в землището на с.Джигурово]|https://makler-realty.com/wp-content/uploads/2025/06/20780.127.427-680x365.jpg [alt: Земеделска земя в землището на с.Джигурово],0
MS-CRAWL-0113,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0113,needs_facts_review,missing_area,area_sqm,21,https://makler-realty.com/wp-content/uploads/2025/04/DJI_0696-680x383.jpg [alt: Продава тристаен апартамент в Парк Хотел Пирин]|https://makler-realty.com/wp-content/uploads/2018/03/778-dron-680x383.jpg [alt: Продава тристаен апартамент в Парк Хотел Пирин]|https://makler-realty.com/wp-content/uploads/2018/03/778-3-1-72x72.jpg [alt: Продава тристаен апартамент в Парк Хотел Пирин],0
MS-CRAWL-0114,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0114,needs_facts_review,missing_area,area_sqm,15,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Апартаменты в Парк отеле Пирин — г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Апартаменты в Парк отеле Пирин — г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Апартаменты в Парк отеле Пирин — г.Сандански],0
MS-CRAWL-0115,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0115,needs_facts_review,missing_area,area_sqm,19,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Аренда панорамной двушки в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Аренда панорамной двушки в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Аренда панорамной двушки в Сандански],0
MS-CRAWL-0116,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0116,needs_facts_review,missing_area,area_sqm,12,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Земля и здания на продажу недалеко от Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Земля и здания на продажу недалеко от Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Земля и здания на продажу недалеко от Сандански],0
MS-CRAWL-0117,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0117,needs_facts_review,missing_area,area_sqm,12,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Дом в деревне Спатово, муниципалитет Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Дом в деревне Спатово, муниципалитет Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Дом в деревне Спатово, муниципалитет Сандански]",0
MS-CRAWL-0118,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0118,needs_facts_review,missing_area,area_sqm,14,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Дом на продажу в селе Петрово, муниципалитет Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Дом на продажу в селе Петрово, муниципалитет Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Дом на продажу в селе Петрово, муниципалитет Сандански]",0
MS-CRAWL-0119,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0119,needs_facts_review,missing_area,area_sqm,24,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Трехкомнатная квартира в Парк Отеле Пирин — Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Трехкомнатная квартира в Парк Отеле Пирин — Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Трехкомнатная квартира в Парк Отеле Пирин — Сандански],0
MS-CRAWL-0120,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0120,needs_facts_review,missing_area,area_sqm,27,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа отеля с рестораном в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа отеля с рестораном в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа отеля с рестораном в г.Сандански],0
MS-CRAWL-0121,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0121,needs_facts_review,missing_area,area_sqm,4,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Офис на продажу в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Офис на продажу в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Офис на продажу в Сандански],0
MS-CRAWL-0122,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0122,needs_facts_review,missing_area,area_sqm,46,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продается особняк в районе города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продается особняк в районе города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продается особняк в районе города Сандански],0
MS-CRAWL-0123,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0123,needs_facts_review,missing_area,area_sqm,13,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продается производственное здание oколо г. Петрич]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продается производственное здание oколо г. Петрич]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продается производственное здание oколо г. Петрич],0
MS-CRAWL-0124,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0124,needs_facts_review,missing_area,area_sqm,26,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продается элитный дом в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продается элитный дом в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продается элитный дом в Сандански],0
MS-CRAWL-0125,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0125,needs_facts_review,missing_area,area_sqm,17,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа большого дома недалеко от города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа большого дома недалеко от города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа большого дома недалеко от города Сандански],0
MS-CRAWL-0126,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0126,needs_facts_review,missing_area,area_sqm,7,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа большого, панорамного участка в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа большого, панорамного участка в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа большого, панорамного участка в Сандански]",0
MS-CRAWL-0127,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0127,needs_facts_review,missing_area,area_sqm,8,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа большого участка рядом с мин.водой]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа большого участка рядом с мин.водой]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа большого участка рядом с мин.водой],0
MS-CRAWL-0128,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0128,needs_facts_review,missing_area,area_sqm,11,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа виноградника рядом с Сандански. Сорт Мерло]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа виноградника рядом с Сандански. Сорт Мерло]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа виноградника рядом с Сандански. Сорт Мерло],0
MS-CRAWL-0129,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0129,needs_facts_review,missing_area,area_sqm,17,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа дома в поселке Виногради ( Мелник)]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа дома в поселке Виногради ( Мелник)]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа дома в поселке Виногради ( Мелник)],0
MS-CRAWL-0130,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0130,needs_facts_review,missing_area,area_sqm,15,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа дома в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа дома в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа дома в Сандански],0
MS-CRAWL-0131,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0131,needs_facts_review,missing_area,area_sqm,14,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа дома в центре г. Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа дома в центре г. Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа дома в центре г. Сандански],0
MS-CRAWL-0132,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0132,needs_facts_review,missing_area,area_sqm,17,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа дома рядом со СПА-курортом Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа дома рядом со СПА-курортом Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа дома рядом со СПА-курортом Сандански],0
MS-CRAWL-0133,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0133,needs_facts_review,missing_area,area_sqm,4,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа дома с участком в городе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа дома с участком в городе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа дома с участком в городе Сандански],0
MS-CRAWL-0134,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0134,needs_facts_review,missing_area,area_sqm,12,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа двухкомнатной квартиры в Парк Oтеле Пирин в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа двухкомнатной квартиры в Парк Oтеле Пирин в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа двухкомнатной квартиры в Парк Oтеле Пирин в Сандански],0
MS-CRAWL-0135,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0135,needs_facts_review,missing_area,area_sqm,14,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа меблированной студии в жилом комплексе Сапфир в Банско]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа меблированной студии в жилом комплексе Сапфир в Банско]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа меблированной студии в жилом комплексе Сапфир в Банско],0
MS-CRAWL-0136,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0136,needs_facts_review,missing_area,area_sqm,9,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа недвижимости в центре села Левуново, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа недвижимости в центре села Левуново, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа недвижимости в центре села Левуново, Сандански]",0
MS-CRAWL-0137,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0137,needs_facts_review,missing_area,area_sqm,6,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа недвижимости в селе Ласкарево, г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа недвижимости в селе Ласкарево, г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа недвижимости в селе Ласкарево, г.Сандански]",0
MS-CRAWL-0138,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0138,needs_facts_review,missing_area,area_sqm,9,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа новостройки в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа новостройки в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа новостройки в Сандански],0
MS-CRAWL-0139,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0139,needs_facts_review,missing_area,area_sqm,9,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа производственной базы около Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа производственной базы около Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа производственной базы около Сандански],0
MS-CRAWL-0140,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0140,needs_facts_review,missing_area,area_sqm,33,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа СПА Отеля в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа СПА Отеля в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа СПА Отеля в г.Сандански],0
MS-CRAWL-0141,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0141,needs_facts_review,missing_area,area_sqm,10,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка в поселке Дербере, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка в поселке Дербере, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка в поселке Дербере, Сандански]",0
MS-CRAWL-0142,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0142,needs_facts_review,missing_area,area_sqm,12,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка со старым домом в поселке Лиляново — 6 км от г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка со старым домом в поселке Лиляново — 6 км от г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка со старым домом в поселке Лиляново — 6 км от г.Сандански],0
MS-CRAWL-0143,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0143,needs_facts_review,missing_area,area_sqm,13,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка на международной трассе София — Салоники]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка на международной трассе София — Салоники]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка на международной трассе София — Салоники],0
MS-CRAWL-0144,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0144,needs_facts_review,missing_area,area_sqm,8,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка с видом на Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка с видом на Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка с видом на Сандански],0
MS-CRAWL-0145,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0145,needs_facts_review,missing_area,area_sqm,4,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка 2 гка в районе г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка 2 гка в районе г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка 2 гка в районе г.Сандански],0
MS-CRAWL-0146,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0146,needs_facts_review,missing_area,area_sqm,4,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа ресторана с отелем в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа ресторана с отелем в г.Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа ресторана с отелем в г.Сандански],0
MS-CRAWL-0147,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0147,needs_facts_review,missing_area,area_sqm,18,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Посуточная аренда в центре города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Посуточная аренда в центре города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Посуточная аренда в центре города Сандански],0
MS-CRAWL-0148,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0148,needs_facts_review,missing_area,area_sqm,17,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Сдается дом в селе Виногради, 3 км от Мельника]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Сдается дом в селе Виногради, 3 км от Мельника]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Сдается дом в селе Виногради, 3 км от Мельника]",0
MS-CRAWL-0149,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0149,needs_facts_review,missing_area,area_sqm,16,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Сдается производственное помещение в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Сдается производственное помещение в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Сдается производственное помещение в Сандански],0
MS-CRAWL-0150,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0150,needs_facts_review,missing_area,area_sqm,8,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Сельхоз земля в районе деревни Лешница, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Сельхоз земля в районе деревни Лешница, Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Сельхоз земля в районе деревни Лешница, Сандански]",0
MS-CRAWL-0151,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0151,needs_facts_review,missing_area,area_sqm,9,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продается теплица в городе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продается теплица в городе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продается теплица в городе Сандански],0
MS-CRAWL-0152,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0152,needs_facts_review,missing_area,area_sqm,10,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок в поселке Лешница — район города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок в поселке Лешница — район города Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок в поселке Лешница — район города Сандански],0
MS-CRAWL-0153,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0153,needs_facts_review,missing_area,area_sqm,10,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок в поселке Струмяни. Недвижимость в районе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок в поселке Струмяни. Недвижимость в районе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок в поселке Струмяни. Недвижимость в районе Сандански],0
MS-CRAWL-0154,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0154,needs_facts_review,missing_area,area_sqm,14,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Продажа участка в поселке Струмяни. Недвижимость в районе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Продажа участка в поселке Струмяни. Недвижимость в районе Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Продажа участка в поселке Струмяни. Недвижимость в районе Сандански],0
MS-CRAWL-0155,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0155,needs_facts_review,missing_area,area_sqm,6,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок под застройку в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок под застройку в Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок под застройку в Сандански],0
MS-CRAWL-0156,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0156,needs_facts_review,missing_area,area_sqm,10,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок под застройку в поселке Ласкарево / Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок под застройку в поселке Ласкарево / Сандански]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок под застройку в поселке Ласкарево / Сандански],0
MS-CRAWL-0157,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0157,needs_facts_review,missing_area,area_sqm,6,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок под строительство отеля]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок под строительство отеля]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок под строительство отеля],0
MS-CRAWL-0158,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0158,needs_facts_review,missing_area,area_sqm,10,https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Участок под строительство]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Участок под строительство]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Участок под строительство],0
MS-CRAWL-0159,,,,,,,,,/admin/listings/edit?listingId=MS-CRAWL-0159,needs_facts_review,missing_area,area_sqm,19,"https://makler-realty.ru/wp-content/uploads/2013/11/860768-8021-taxi-e1466493831316.jpg [alt: Центр профилактики, реабилитации и косметических процедур — продажа]|https://makler-realty.ru/wp-content/uploads/2013/11/taxi-sandanski-e1466493648783.jpg [alt: Центр профилактики, реабилитации и косметических процедур — продажа]|https://makler-realty.ru/wp-content/uploads/2013/11/домик.jpg [alt: Центр профилактики, реабилитации и косметических процедур — продажа]",0
