old_url,source_domain,url_type,source_h1,decision,target_path,reason,reviewer,approved_at
https://makler-realty.ru/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%b0%d0%bb%d0%be%d0%bd%d0%b8%d0%ba%d0%b8-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,post,Трансфер Салоники Сандански.,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%be%d1%84%d0%b8%d1%8f-%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%be/,makler-realty.ru,post,Такси из Софии в Банско и обратно. Трансфер София-Банско,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%83%d0%b1%d0%be%d1%80%d0%ba%d0%b0-%d0%ba%d0%b2%d0%b0%d1%80%d1%82%d0%b8%d1%80-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,post,,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,page,г.Сандански. Услуги.,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/%d0%b8%d0%bd%d1%84%d0%be%d1%80%d0%bc%d0%b0%d1%86%d0%b8%d1%8f/,makler-realty.ru,page,Информация,410,,услуги-в-сандански archive has no indexable equivalent,,
https://makler-realty.ru/%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8-%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b1%d0%be%d0%bb%d0%b3%d0%b0%d1%80%d0%b8%d1%8f/,makler-realty.ru,page,Услуги,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%87%d1%83%d0%b4%d0%be%d0%b4%d0%b5%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d1%8b%d0%b5-%d0%bc%d0%b5%d1%81%d1%82%d0%b0-%d0%b2-%d0%b1%d0%be%d0%bb%d0%b3%d0%b0%d1%80%d0%b8%d0%b8-%d0%b7%d0%bb%d0%b0/,makler-realty.ru,post,,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%8d%d0%ba%d1%81%d0%ba%d1%83%d1%80%d1%81%d0%b8%d0%b8-%d0%b2-%d0%b3%d0%be%d1%80%d0%be%d0%b4%d0%b5-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,post,,410,,no localized route for this URL,,
https://makler-realty.ru/%d1%8d%d0%ba%d1%81%d0%ba%d1%83%d1%80%d1%81%d0%b8%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,page,Экскурсии,410,,no localized route for this URL,,
https://makler-realty.ru/balcon/1/,makler-realty.ru,page,1,410,,balcon archive has no indexable equivalent,,
https://makler-realty.ru/balcon/2/,makler-realty.ru,page,2,410,,balcon archive has no indexable equivalent,,
https://makler-realty.ru/balcon/3/,makler-realty.ru,page,3,410,,balcon archive has no indexable equivalent,,
https://makler-realty.ru/balcon/4/,makler-realty.ru,page,4,410,,balcon archive has no indexable equivalent,,
https://makler-realty.ru/bedroom/1/,makler-realty.ru,page,1,410,,bedroom archive has no indexable equivalent,,
https://makler-realty.ru/bedroom/2/,makler-realty.ru,page,2,410,,bedroom archive has no indexable equivalent,,
https://makler-realty.ru/bedroom/3/,makler-realty.ru,page,3,410,,bedroom archive has no indexable equivalent,,
https://makler-realty.ru/bedroom/4/,makler-realty.ru,page,4,410,,bedroom archive has no indexable equivalent,,
https://makler-realty.ru/bedroom/5/,makler-realty.ru,page,5,410,,bedroom archive has no indexable equivalent,,
https://makler-realty.ru/category-type/%d1%81%d0%b5%d0%bb%d1%8c%d1%81%d0%ba%d0%be%d1%85%d0%be%d0%b7%d1%8f%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/,makler-realty.ru,taxonomy,Сельскохозяйственная земля,301,/ru/search?property_family=agricultural_land,property type archive,,
https://makler-realty.ru/category-type/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8/,makler-realty.ru,taxonomy,Участок,301,/ru/search?property_family=plot,property type archive,,
https://makler-realty.ru/category-type/apartment/,makler-realty.ru,taxonomy,Апартамент,301,/ru/search?property_family=apartment,property type archive,,
https://makler-realty.ru/category-type/commercial-area/,makler-realty.ru,taxonomy,Коммерческая недвижимость,301,/ru/search?property_family=commercial,property type archive,,
https://makler-realty.ru/category-type/dom/,makler-realty.ru,taxonomy,Дом,301,/ru/search?property_family=house,property type archive,,
https://makler-realty.ru/category-type/elite-realtor/,makler-realty.ru,taxonomy,Элитная недвижимость,410,,no canonical family for category-type/elite-realtor,,
https://makler-realty.ru/category-type/hotel/,makler-realty.ru,taxonomy,Отель,301,/ru/search?property_family=hotel,property type archive,,
https://makler-realty.ru/category-type/house-floor/,makler-realty.ru,taxonomy,Этаж от дома,301,/ru/search?property_family=house,property type archive,,
https://makler-realty.ru/category-type/industrial-building/,makler-realty.ru,taxonomy,Промышленное здание,301,/ru/search?property_family=commercial,property type archive,,
https://makler-realty.ru/category-type/magazin/,makler-realty.ru,taxonomy,Магазин,410,,no canonical family for category-type/magazin,,
https://makler-realty.ru/category-type/office-building/,makler-realty.ru,taxonomy,Офис сграда,301,/ru/search?property_family=commercial,property type archive,,
https://makler-realty.ru/category-type/office/,makler-realty.ru,taxonomy,Офис,301,/ru/search?property_family=commercial,property type archive,,
https://makler-realty.ru/category-type/restaurant/,makler-realty.ru,taxonomy,Ресторан,410,,no canonical family for category-type/restaurant,,
https://makler-realty.ru/category-type/studio/,makler-realty.ru,taxonomy,Студия,301,/ru/search?property_family=apartment,property type archive,,
https://makler-realty.ru/category-type/villa/,makler-realty.ru,taxonomy,Вилла,301,/ru/search?property_family=house,property type archive,,
https://makler-realty.ru/category/%d0%bd%d0%be%d0%b2%d0%b8%d0%bd%d0%b8/,makler-realty.ru,taxonomy,,410,,category archive has no indexable equivalent,,
https://makler-realty.ru/category/%d1%81%d1%82%d0%b0%d1%82%d0%b8%d0%b8/,makler-realty.ru,taxonomy,,410,,category archive has no indexable equivalent,,
https://makler-realty.ru/category/uncategorized/,makler-realty.ru,taxonomy,,410,,category archive has no indexable equivalent,,
https://makler-realty.ru/floors/1/,makler-realty.ru,taxonomy,1,410,,floors archive has no indexable equivalent,,
https://makler-realty.ru/floors/2/,makler-realty.ru,taxonomy,2,410,,floors archive has no indexable equivalent,,
https://makler-realty.ru/floors/3/,makler-realty.ru,taxonomy,3,410,,floors archive has no indexable equivalent,,
https://makler-realty.ru/floors/4/,makler-realty.ru,taxonomy,4,410,,floors archive has no indexable equivalent,,
https://makler-realty.ru/floors/5/,makler-realty.ru,taxonomy,5,410,,floors archive has no indexable equivalent,,
https://makler-realty.ru/listing/,makler-realty.ru,taxonomy,,410,,no localized route for this URL,,
https://makler-realty.ru/location/bulgaria/,makler-realty.ru,taxonomy,Болгария,410,,location archive has no indexable equivalent,,
https://makler-realty.ru/location/greece-property/,makler-realty.ru,taxonomy,Греция,410,,location archive has no indexable equivalent,,
https://makler-realty.ru/o-%d0%ba%d0%be%d0%bc%d0%bf%d0%b0%d0%bd%d0%b8%d0%b8/,makler-realty.ru,page,О компании,410,,no localized route for this URL,,
https://makler-realty.ru/prodat-nedvizhimost-v-bolgarii/,makler-realty.ru,page,Добавить объект,410,,no localized route for this URL,,
https://makler-realty.ru/property/rent/,makler-realty.ru,taxonomy,Аренда,301,/ru/search?offer_type=rent,offer type archive,,
https://makler-realty.ru/property/sell/,makler-realty.ru,taxonomy,Продажа,301,/ru/search?offer_type=sale,offer type archive,,
https://makler-realty.ru/resort/%d0%bc%d0%be%d1%80%d1%81%d0%ba%d0%b8%d0%b5-%d0%ba%d1%83%d1%80%d0%be%d1%80%d1%82%d1%8b-%d0%b1%d0%be%d0%bb%d0%b3%d0%b0%d1%80%d0%b8%d0%b8/,makler-realty.ru,taxonomy,Морские курорты,410,,no location page for resort/морские-курорты-болгарии,,
https://makler-realty.ru/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%be/,makler-realty.ru,taxonomy,Банско,410,,no location page for resort/недвижимость-в-банско,,
https://makler-realty.ru/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d0%bc%d0%b5%d0%bb%d0%bd%d0%b8%d0%ba/,makler-realty.ru,taxonomy,Мелник,410,,no location page for resort/недвижимость-в-мелник,,
https://makler-realty.ru/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,taxonomy,Сандански,301,/ru/locations/sandanski,resort archive with inventory,,
https://makler-realty.ru/resort/%d0%bf%d0%b0%d1%80%d0%b0%d0%bb%d0%b8%d1%8f-%d0%be%d1%84%d1%80%d0%b8%d0%bd%d0%b8%d0%be/,makler-realty.ru,taxonomy,Паралия Офринио,410,,no location page for resort/паралия-офринио,,
https://makler-realty.ru/resort/other/,makler-realty.ru,taxonomy,Други,410,,no location page for resort/other,,
https://makler-realty.ru/resort/skiing-resort/,makler-realty.ru,taxonomy,Лыжные курорты,410,,no location page for resort/skiing-resort,,
https://makler-realty.ru/resort/spa-resorts/,makler-realty.ru,taxonomy,Бальнеологические курорты,410,,no location page for resort/spa-resorts,,
https://makler-realty.ru/sandanski-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,makler-realty.ru,post,Сандански.,410,,no localized route for this URL,,
https://makler-realty.ru/search/,makler-realty.ru,page,Поиск недвижимости в Болгарии,410,,no localized route for this URL,,
https://makler-realty.ru/tag/%d0%ba%d1%83%d1%80%d1%8c%d0%b5%d1%80%d1%8b/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/%d0%bb%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/%d0%bc%d0%b0%d0%ba%d0%b5%d0%b4%d0%be%d0%bd%d0%b8%d1%8f/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%b8%d0%b5/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8-2/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/657/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/658/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/tag/659/,makler-realty.ru,taxonomy,,410,,tag archive has no indexable equivalent,,
https://makler-realty.ru/type/%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%bd/,makler-realty.ru,taxonomy,Продан,410,,type archive has no indexable equivalent,,
https://makler-realty.ru/type/featured/,makler-realty.ru,taxonomy,Featured,410,,type archive has no indexable equivalent,,
https://makler-realty.ru/type/front/,makler-realty.ru,taxonomy,Front,410,,type archive has no indexable equivalent,,
https://makler-realty.ru/type/reduced/,makler-realty.ru,taxonomy,Reduced,410,,type archive has no indexable equivalent,,
